24.5 1.12197e-09 -0.000932602 0.0780029 -0.253741
24.6 1.01934e-09 -0.000894698 0.0765261 -0.253773
24.7 9.2609e-10 -0.000858304 0.0750721 -0.253758
24.8 8.41354e-10 -0.00082336 0.0736407 -0.253696
24.9 7.64358e-10 -0.000789812 0.0722317 -0.253588
25 6.94397e-10 -0.000757603 0.070845 -0.253435
25.1 6.3083e-10 -0.000726683 0.0694803 -0.253237
25.2 5.73073e-10 -0.000697 0.0681375 -0.252996
25.3 5.20595e-10 -0.000668507 0.0668163 -0.252713
25.4 4.72916e-10 -0.000641157 0.0655165 -0.252387
25.5 4.29597e-10 -0.000614906 0.0642379 -0.252021
25.6 3.90239e-10 -0.000589709 0.0629803 -0.251614
25.7 3.54483e-10 -0.000565526 0.0617435 -0.251168
25.8 3.21997e-10 -0.000542317 0.0605272 -0.250683
25.9 2.92484e-10 -0.000520043 0.0593313 -0.250161
26 2.65673e-10 -0.000498668 0.0581555 -0.249602
26.1 2.41315e-10 -0.000478156 0.0569995 -0.249007
26.2 2.19188e-10 -0.000458473 0.0558632 -0.248377
26.3 1.99086e-10 -0.000439587 0.0547464 -0.247713
26.4 1.80825e-10 -0.000421465 0.0536487 -0.247015
26.5 1.64237e-10 -0.000404078 0.05257 -0.246284
26.6 1.49169e-10 -0.000387396 0.0515101 -0.245521
26.7 1.35481e-10 -0.000371391 0.0504686 -0.244727
26.8 1.23047e-10 -0.000356037 0.0494454 -0.243903
26.9 1.11753e-10 -0.000341308 0.0484403 -0.243049
27 1.01495e-10 -0.000327177 0.047453 -0.242166
27.1 9.21762e-11 -0.000313623 0.0464832 -0.241256
27.2 8.37122e-11 -0.000300621 0.0455308 -0.240318
27.3 7.60244e-11 -0.00028815 0.0445955 -0.239353
27.4 6.90417e-11 -0.000276188 0.043677 -0.238363
27.5 6.26996e-11 -0.000264715 0.0427753 -0.237348
27.6 5.69392e-11 -0.000253712 0.0418899 -0.236308
27.7 5.17074e-11 -0.000243158 0.0410207 -0.235245
27.8 4.69557e-11 -0.000233038 0.0401675 -0.234159
27.9 4.26401e-11 -0.000223332 0.0393301 -0.233051
28 3.87206e-11 -0.000214025 0.0385081 -0.231922
28.1 3.5161e-11 -0.000205099 0.0377014 -0.230772
28.2 3.19282e-11 -0.000196541 0.0369098 -0.229602
28.3 2.89923e-11 -0.000188335 0.036133 -0.228412
28.4 2.6326e-11 -0.000180466 0.0353708 -0.227204
28.5 2.39046e-11 -0.000172922 0.034623 -0.225978
28.6 2.17057e-11 -0.000165688 0.0338894 -0.224735
28.7 1.97088e-11 -0.000158753 0.0331697 -0.223474
28.8 1.78954e-11 -0.000152104 0.0324638 -0.222198
28.9 1.62487e-11 -0.00014573 0.0317714 -0.220907
29 1.47533e-11 -0.00013962 0.0310923 -0.2196
29.1 1.33953e-11 -0.000133762 0.0304263 -0.21828
29.2 1.21623e-11 -0.000128147 0.0297733 -0.216945
29.3 1.10425e-11 -0.000122764 0.0291329 -0.215598
29.4 1.00258e-11 -0.000117605 0.028505 -0.214238
29.5 9.10259e-12 -0.000112659 0.0278893 -0.212867
29.6 8.26428e-12 -0.000107919 0.0272858 -0.211484
29.7 7.50309e-12 -0.000103376 0.0266941 -0.21009
29.8 6.81194e-12 -9.90212e-05 0.0261141 -0.208687
29.9 6.18438e-12 -9.48479e-05 0.0255456 -0.207273
30 5.61457e-12 -9.08484e-05 0.0249885 -0.205851
30.1 5.09721e-12 -8.70153e-05 0.0244424 -0.20442
