2.17919 -0.40154 -1.38772 0.346202 0.629345 0.0553373 0.758376
2.18731 -0.401283 -1.38949 0.332346 0.630815 0.0689371 0.758672
2.19423 -0.401057 -1.39097 0.31996 0.632324 0.0810967 0.75865
2.20019 -0.400858 -1.39224 0.308846 0.633858 0.0920124 0.758379
2.20535 -0.400683 -1.39332 0.298835 0.635406 0.101848 0.757912
2.20983 -0.400528 -1.39425 0.289786 0.636959 0.110742 0.75729
2.21375 -0.400391 -1.39506 0.281579 0.63851 0.118811 0.756547
2.21719 -0.400269 -1.39576 0.274114 0.640054 0.126155 0.755708
2.22023 -0.400159 -1.39638 0.267302 0.641586 0.132857 0.754793
2.22293 -0.400062 -1.39692 0.261071 0.643104 0.138991 0.75382
2.22533 -0.399974 -1.39741 0.255354 0.644606 0.14462 0.752801
2.22748 -0.399895 -1.39784 0.250098 0.64609 0.149798 0.751747
2.22941 -0.399824 -1.39822 0.245252 0.647554 0.154572 0.750667
2.23114 -0.399759 -1.39857 0.240777 0.648999 0.158983 0.749567
2.23271 -0.399701 -1.39888 0.236633 0.650424 0.163067 0.748453
2.23413 -0.399647 -1.39916 0.23279 0.651829 0.166857 0.747328
2.23543 -0.399598 -1.39941 0.229218 0.653215 0.170381 0.746197
2.23661 -0.399554 -1.39964 0.225892 0.654582 0.173662 0.745063
2.2377 -0.399512 -1.39986 0.222789 0.655931 0.176723 0.743926
2.23869 -0.399474 -1.40005 0.219891 0.657262 0.179584 0.742788
2.23961 -0.399439 -1.40023 0.217178 0.658578 0.182261 0.741652
2.24045 -0.399407 -1.40039 0.214635 0.659878 0.184771 0.740517
2.24124 -0.399377 -1.40055 0.212249 0.661164 0.187128 0.739383
2.24197 -0.399349 -1.40069 0.210005 0.662437 0.189343 0.738252
2.24269 -0.399321 -1.40083 0.207783 0.663767 0.191538 0.737061
2.24332 -0.399296 -1.40095 0.205783 0.665028 0.193514 0.735923
2.24395 -0.399272 -1.40107 0.203815 0.666336 0.195457 0.734736
2.24451 -0.39925 -1.40118 0.202037 0.667581 0.197213 0.7336
2.24506 -0.399229 -1.40129 0.200292 0.668869 0.198937 0.732418
2.24556 -0.39921 -1.40138 0.198706 0.670103 0.200504 0.731279
2.24605 -0.39919 -1.40148 0.197152 0.671378 0.202039 0.730098
2.24652 -0.399172 -1.40157 0.195663 0.672669 0.203509 0.728897
2.24697 -0.399154 -1.40165 0.194249 0.673966 0.204905 0.727687
2.2474 -0.399138 -1.40174 0.192912 0.675265 0.206225 0.72647
2.24781 -0.399122 -1.40181 0.191649 0.676568 0.207473 0.725246
2.2482 -0.399106 -1.40189 0.190454 0.677876 0.208652 0.724014
2.24858 -0.399091 -1.40196 0.189326 0.679191 0.209766 0.722771
2.24895 -0.399077 -1.40203 0.188258 0.680518 0.210818 0.721515
2.24931 -0.399063 -1.4021 0.18725 0.681858 0.211813 0.720242
2.24966 -0.399049 -1.40217 0.186297 0.683217 0.212751 0.71895
2.25 -0.399035 -1.40223 0.185399 0.684598 0.213637 0.717635
2.25034 -0.399022 -1.4023 0.184552 0.686004 0.21447 0.716293
2.25067 -0.399009 -1.40236 0.183757 0.687441 0.215252 0.714919
2.251 -0.398996 -1.40242 0.183013 0.688913 0.215983 0.71351
2.25133 -0.398983 -1.40249 0.182321 0.690425 0.216662 0.712062
2.25167 -0.398969 -1.40255 0.181682 0.691981 0.217287 0.710569
2.25201 -0.398956 -1.40261 0.1811 0.693583 0.217856 0.709031
2.25235 -0.398942 -1.40268 0.180577 0.695233 0.218365 0.707446
2.25269 -0.398929 -1.40274 0.18012 0.696927 0.218808 0.705818
2.25304 -0.398915 -1.40281 0.179733 0.698656 0.219182 0.704155
2.25339 -0.398901 -1.40288 0.17942 0.700405 0.219481 0.702472
2.25375 -0.398887 -1.40294 0.179184 0.702158 0.219703 0.700786
2.25409 -0.398873 -1.40301 0.179023 0.703897 0.21985 0.699113
2.25444 -0.398859 -1.40308 0.178935 0.70561 0.219924 0.697465
2.25478 -0.398845 -1.40314 0.178913 0.70729 0.219932 0.69585
2.25512 -0.398832 -1.4032 0.178952 0.708937 0.219879 0.694266
2.25546 -0.398818 -1.40327 0.179048 0.710555 0.21977 0.692712
2.25579 -0.398805 -1.40333 0.179195 0.712147 0.219609 0.691183
2.25613 -0.398791 -1.40339 0.179392 0.713721 0.219399 0.689673
2.25647 -0.398778 -1.40346 0.179636 0.715281 0.219142 0.688177
2.25681 -0.398764 -1.40352 0.179925 0.716832 0.218839 0.68669
2.25716 -0.39875 -1.40359 0.180259 0.71838 0.21849 0.685208
2.25752 -0.398735 -1.40366 0.180638 0.719929 0.218097 0.683726
2.25789 -0.39872 -1.40372 0.181061 0.721483 0.217659 0.682241
2.25827 -0.398705 -1.40379 0.18153 0.723046 0.217175 0.680749
2.25866 -0.398689 -1.40387 0.182045 0.724622 0.216644 0.679246
2.25906 -0.398673 -1.40394 0.182609 0.726213 0.216064 0.67773
2.25948 -0.398656 -1.40402 0.183221 0.727824 0.215435 0.676198
2.25991 -0.398638 -1.4041 0.183885 0.729457 0.214753 0.674646
2.26037 -0.39862 -1.40419 0.184602 0.731116 0.214018 0.673072
2.26084 -0.398601 -1.40428 0.185375 0.732804 0.213225 0.671473
2.26134 -0.39858 -1.40437 0.186208 0.734523 0.212373 0.669846
2.26186 -0.398559 -1.40447 0.187102 0.736277 0.211457 0.668189
2.26241 -0.398536 -1.40457 0.188061 0.73807 0.210475 0.666498
2.26299 -0.398513 -1.40468 0.18909 0.739904 0.209423 0.664772
2.2636 -0.398488 -1.40479 0.190192 0.741782 0.208296 0.663006
2.26425 -0.398461 -1.40491 0.191371 0.74371 0.20709 0.661199
2.26493 -0.398433 -1.40504 0.192634 0.745689 0.205799 0.659346
2.26566 -0.398403 -1.40517 0.193985 0.747724 0.204418 0.657446
2.26644 -0.398371 -1.40531 0.195431 0.749819 0.20294 0.655494
2.26726 -0.398337 -1.40546 0.196977 0.751978 0.20136 0.653486
