0.1 0.000190425
0.01 0.000190425
0.001 2.91655e-05
0.0001 6.12332e-08
1e-05 1.73741e-09
1e-06 3.36837e-11
1e-07 1.13909e-12
1e-08 3.29736e-14
1e-09 2.67564e-14
1e-10 1.11022e-16
