1 -0.494582
0.666667 -0.495556
0.444444 -0.496338
0.296296 -0.496948
0.197531 -0.497426
0.131687 -0.497949
0.0877915 -0.498562
0.0585277 -0.499008
0.0390184 -0.499291
0.0260123 -0.499453
0.0173415 -0.499571
0.011561 -0.499637
0.00770735 -0.499681
0.00513823 -0.499713
0.00342549 -0.499731
0.00228366 -0.49975
0.00152244 -0.499757
0.00101496 -0.499761
0.000676639 -0.499765
0.000451093 -0.499768
0.000300729 -0.499771
0.000200486 -0.49977
0.000133657 -0.499771
