-1 0.353227
-0.85 0.248636
-0.7 -0.129139
-0.55 -0.606368
-0.4 -0.843616
-0.25 -0.590115
-0.1 0.0700334
0.05 0.729862
0.2 0.960789
0.35 0.647329
0.5 0.0550902
0.65 -0.411709
0.8 -0.522016
0.95 -0.332782
