0.001 0.00697787 0.367879
0.002 0.0117996 1
0.004 0.0199248 1.64872
0.008 0.0335164 4.48169
0.016 0.0599802 7.38906
0.032 0.104712 20.0855
0.064 0.189112 33.1155
0.128 0.338517 54.5982
0.256 0.595887 90.0171
0.512 1.0341 148.413
1.024 1.91892 194.409
2.048 3.55942 257.877
4.096 5.20441 5017.33
