0.995 0.543675 0.821157
1 0.540302 0.823867
1.005 0.535607 0.826557
1.01 0.530911 0.829223
1.015 0.526215 0.831866
1.02 0.52152 0.834485
1.025 0.516824 0.837081
1.03 0.512128 0.839653
1.035 0.507433 0.842202
1.04 0.502737 0.844728
1.045 0.498041 0.84723
1.05 0.493346 0.849708
1.055 0.48865 0.852163
1.06 0.483954 0.854595
1.065 0.479259 0.857003
1.07 0.474563 0.859387
1.075 0.469868 0.861748
1.08 0.465172 0.864086
1.085 0.460476 0.8664
1.09 0.455781 0.868691
1.095 0.451085 0.870958
1.1 0.446389 0.873201
1.105 0.441694 0.875422
1.11 0.436998 0.877618
1.115 0.432302 0.879792
1.12 0.427607 0.881941
1.125 0.422911 0.884068
1.13 0.418215 0.886171
1.135 0.41352 0.88825
1.14 0.408824 0.890306
1.145 0.404128 0.892338
1.15 0.399433 0.894347
1.155 0.394737 0.896332
1.16 0.390041 0.898294
1.165 0.385346 0.900233
1.17 0.38065 0.902148
1.175 0.375955 0.904039
1.18 0.371259 0.905907
1.185 0.366563 0.907752
1.19 0.361868 0.909573
1.195 0.357172 0.911371
1.2 0.352476 0.913145
1.205 0.347781 0.914895
1.21 0.343085 0.916623
1.215 0.338389 0.918326
1.22 0.333694 0.920006
1.225 0.328998 0.921663
1.23 0.324302 0.923296
1.235 0.319607 0.924906
1.24 0.314911 0.926492
1.245 0.310215 0.928055
1.25 0.30552 0.929595
1.255 0.300824 0.93111
1.26 0.296128 0.932603
1.265 0.291433 0.934072
1.27 0.286737 0.935517
1.275 0.282041 0.936939
1.28 0.277346 0.938338
1.285 0.27265 0.939713
1.29 0.267955 0.941064
1.295 0.263259 0.942392
1.3 0.258563 0.943697
1.305 0.253868 0.944978
1.31 0.249172 0.946235
1.315 0.244476 0.947469
1.32 0.239781 0.94868
1.325 0.235085 0.949867
1.33 0.230389 0.951031
1.335 0.225694 0.952171
1.34 0.220998 0.953288
1.345 0.216302 0.954381
1.35 0.211607 0.955451
1.355 0.206911 0.956497
1.36 0.202215 0.95752
1.365 0.19752 0.958519
1.37 0.192824 0.959495
1.375 0.188128 0.960448
1.38 0.183433 0.961377
1.385 0.178737 0.962282
1.39 0.174042 0.963164
1.395 0.169346 0.964022
1.4 0.16465 0.964857
1.405 0.159955 0.965669
1.41 0.155259 0.966457
1.415 0.150563 0.967221
1.42 0.145868 0.967963
1.425 0.141172 0.96868
1.43 0.136476 0.969374
1.435 0.131781 0.970045
1.44 0.127085 0.970692
1.445 0.122389 0.971316
1.45 0.117694 0.971916
1.455 0.112998 0.972493
1.46 0.108302 0.973046
1.465 0.103607 0.973576
1.47 0.0989111 0.974082
1.475 0.0942155 0.974565
1.48 0.0895198 0.975024
1.485 0.0848242 0.97546
1.49 0.0801285 0.975872
1.495 0.0754329 0.976261
1.5 0.0707372 0.976627
1.505 0.0658684 0.976968
1.51 0.0609995 0.977285
1.515 0.0561307 0.977578
1.52 0.0512618 0.977847
1.525 0.046393 0.978091
1.53 0.0415242 0.978311
1.535 0.0366553 0.978506
1.54 0.0317865 0.978677
1.545 0.0269176 0.978824
1.55 0.0220488 0.978946
1.555 0.01718 0.979044
1.56 0.0123111 0.979118
