0.69 0.771566 -0.634834 0.636515
0.695 0.768382 -0.638989 0.640365
0.7 0.765176 -0.643145 0.644199
0.705 0.76195 -0.6473 0.648017
0.71 0.758703 -0.651455 0.651819
0.715 0.755436 -0.65561 0.655604
0.72 0.752147 -0.659765 0.659373
0.725 0.748838 -0.66392 0.663125
0.73 0.745508 -0.668075 0.666861
0.735 0.742157 -0.67223 0.67058
0.74 0.738786 -0.676385 0.674283
0.745 0.735393 -0.68054 0.677968
0.75 0.73198 -0.684695 0.681637
0.755 0.728546 -0.68885 0.685288
0.76 0.725092 -0.693006 0.688922
0.765 0.721616 -0.697161 0.692539
0.77 0.71812 -0.701316 0.696138
0.775 0.714603 -0.705471 0.69972
0.78 0.711065 -0.709626 0.703284
0.785 0.707507 -0.713781 0.706831
0.79 0.703928 -0.717936 0.710359
0.795 0.700328 -0.722091 0.71387
0.8 0.696707 -0.726246 0.717362
0.805 0.693069 -0.729035 0.720837
0.81 0.689416 -0.731824 0.724293
0.815 0.68575 -0.734613 0.727731
0.82 0.68207 -0.737401 0.731151
0.825 0.678376 -0.74019 0.734552
0.83 0.674668 -0.742979 0.737934
0.835 0.670946 -0.745768 0.741298
0.84 0.667211 -0.748557 0.744644
0.845 0.663461 -0.751345 0.747971
0.85 0.659697 -0.754134 0.751278
0.855 0.65592 -0.756923 0.754567
0.86 0.652128 -0.759712 0.757838
0.865 0.648322 -0.7625 0.761089
0.87 0.644503 -0.765289 0.764321
0.875 0.64067 -0.768078 0.767534
0.88 0.636822 -0.770867 0.770727
0.885 0.632961 -0.773656 0.773902
0.89 0.629086 -0.776444 0.777057
0.895 0.625196 -0.779233 0.780193
0.9 0.621293 -0.782022 0.783309
0.905 0.617376 -0.784811 0.786406
0.91 0.613445 -0.7876 0.789483
0.915 0.6095 -0.790388 0.79254
0.92 0.605541 -0.793177 0.795578
0.925 0.601568 -0.795966 0.798595
0.93 0.597582 -0.798755 0.801593
0.935 0.593581 -0.801544 0.804571
0.94 0.589566 -0.804332 0.807529
0.945 0.585538 -0.807121 0.810467
0.95 0.581495 -0.80991 0.813384
0.955 0.577438 -0.812699 0.816282
0.96 0.573368 -0.815488 0.819159
0.965 0.569284 -0.818276 0.822015
0.97 0.565185 -0.821065 0.824852
0.975 0.561073 -0.823854 0.827667
0.98 0.556947 -0.826643 0.830462
0.985 0.552807 -0.829431 0.833237
0.99 0.548652 -0.83222 0.83599
0.995 0.544484 -0.835009 0.838723
1 0.540302 -0.837798 0.841435
1.005 0.536107 -0.840394 0.844126
1.01 0.531898 -0.84299 0.846796
1.015 0.527677 -0.845587 0.849445
1.02 0.523442 -0.848183 0.852073
1.025 0.519195 -0.850779 0.85468
1.03 0.514935 -0.853375 0.857265
1.035 0.510661 -0.855972 0.859829
1.04 0.506375 -0.858568 0.862372
1.045 0.502076 -0.861164 0.864893
1.05 0.497763 -0.86376 0.867392
1.055 0.493438 -0.866357 0.86987
1.06 0.4891 -0.868953 0.872327
1.065 0.484749 -0.871549 0.874761
1.07 0.480384 -0.874145 0.877174
1.075 0.476007 -0.876742 0.879565
1.08 0.471617 -0.879338 0.881934
1.085 0.467214 -0.881934 0.884281
1.09 0.462798 -0.88453 0.886606
1.095 0.458368 -0.887127 0.888909
1.1 0.453926 -0.889723 0.89119
1.105 0.449471 -0.892319 0.893448
1.11 0.445003 -0.894915 0.895685
1.115 0.440522 -0.897511 0.897898
1.12 0.436028 -0.900108 0.90009
1.125 0.431521 -0.902704 0.902259
1.13 0.427001 -0.9053 0.904405
1.135 0.422468 -0.907896 0.906529
1.14 0.417922 -0.910493 0.90863
1.145 0.413363 -0.913089 0.910708
1.15 0.408791 -0.915685 0.912763
1.155 0.404206 -0.918281 0.914796
1.16 0.399608 -0.920878 0.916805
1.165 0.394997 -0.923474 0.918792
1.17 0.390374 -0.92607 0.920755
1.175 0.385737 -0.928666 0.922696
1.18 0.381087 -0.931263 0.924613
1.185 0.376424 -0.933859 0.926506
1.19 0.371748 -0.936455 0.928377
1.195 0.36706 -0.939051 0.930224
1.2 0.362358 -0.941648 0.932047
1.205 0.357647 -0.942663 0.933847
1.21 0.352931 -0.943678 0.935624
1.215 0.34821 -0.944693 0.937377
1.22 0.343484 -0.945709 0.939106
1.225 0.338753 -0.946724 0.940812
1.23 0.334017 -0.947739 0.942493
1.235 0.329276 -0.948755 0.944152
1.24 0.324529 -0.94977 0.945786
1.245 0.319778 -0.950785 0.947397
1.25 0.315022 -0.9518 0.948984
1.255 0.31026 -0.952816 0.950547
1.26 0.305493 -0.953831 0.952087
1.265 0.300722 -0.954846 0.953602
1.27 0.295945 -0.955861 0.955094
1.275 0.291163 -0.956877 0.956562
1.28 0.286376 -0.957892 0.958005
1.285 0.281584 -0.958907 0.959425
1.29 0.276787 -0.959923 0.960821
1.295 0.271985 -0.960938 0.962193
1.3 0.267178 -0.961953 0.963541
1.305 0.262365 -0.962968 0.964865
1.31 0.257548 -0.963984 0.966165
1.315 0.252726 -0.964999 0.96744
1.32 0.247898 -0.966014 0.968692
1.325 0.243065 -0.967029 0.969919
1.33 0.238228 -0.968045 0.971123
1.335 0.233385 -0.96906 0.972302
1.34 0.228537 -0.970075 0.973456
1.345 0.223684 -0.97109 0.974587
1.35 0.218826 -0.972106 0.975693
1.355 0.213963 -0.973121 0.976775
1.36 0.209095 -0.974136 0.977833
1.365 0.204222 -0.975152 0.978866
1.37 0.199344 -0.976167 0.979875
1.375 0.19446 -0.977182 0.98086
1.38 0.189572 -0.978197 0.98182
1.385 0.184678 -0.979213 0.982755
1.39 0.17978 -0.980228 0.983667
1.395 0.174876 -0.981243 0.984553
1.4 0.169967 -0.982258 0.985415
1.405 0.165054 -0.982937 0.986253
1.41 0.160138 -0.983616 0.987066
1.415 0.155218 -0.984295 0.987854
1.42 0.150295 -0.984973 0.988618
1.425 0.145368 -0.985652 0.989357
1.43 0.140438 -0.986331 0.990072
1.435 0.135505 -0.98701 0.990762
1.44 0.130568 -0.987688 0.991427
1.445 0.125628 -0.988367 0.992067
1.45 0.120685 -0.989046 0.992683
1.455 0.115738 -0.989725 0.993274
1.46 0.110787 -0.990403 0.99384
1.465 0.105834 -0.991082 0.994382
1.47 0.100876 -0.991761 0.994899
1.475 0.095916 -0.99244 0.995391
1.48 0.0909521 -0.993118 0.995858
1.485 0.0859848 -0.993797 0.9963
1.49 0.0810141 -0.994476 0.996718
1.495 0.07604 -0.995155 0.99711
1.5 0.0710626 -0.995833 0.997478
1.505 0.0660817 -0.996512 0.997821
1.51 0.0610974 -0.997191 0.998139
1.515 0.0561098 -0.99787 0.998432
1.52 0.0511187 -0.998548 0.9987
1.525 0.0461243 -0.999227 0.998943
1.53 0.0411265 -0.999906 0.999161
1.535 0.0361252 -1.00058 0.999354
1.54 0.0311206 -1.00126 0.999522
1.545 0.0261126 -1.00194 0.999666
1.55 0.0211012 -1.00262 0.999784
1.555 0.0160864 -1.0033 0.999877
1.56 0.0110682 -1.00398 0.999944
1.565 0.00604662 -1.00466 0.999987
1.57 0.00102164 -1.00534 1
1.575 -0.00400674 -1.00601 0.999997
1.58 -0.00903851 -1.00669 0.999965
1.585 -0.0140737 -1.00737 0.999907
1.59 -0.0191122 -1.00805 0.999824
1.595 -0.0241542 -1.00873 0.999716
1.6 -0.0291995 -1.00941 0.999583
1.605 -0.0342441 -1.00844 0.999424
1.61 -0.0392839 -1.00747 0.99924
1.615 -0.0443188 -1.0065 0.999031
1.62 -0.0493489 -1.00553 0.998797
1.625 -0.0543741 -1.00456 0.998538
1.63 -0.0593945 -1.00359 0.998253
1.635 -0.06441 -1.00262 0.997944
1.64 -0.0694207 -1.00165 0.997609
1.645 -0.0744265 -1.00068 0.997249
1.65 -0.0794275 -0.999711 0.996865
1.655 -0.0844236 -0.998741 0.996455
1.66 -0.0894149 -0.997771 0.996021
1.665 -0.0944013 -0.996801 0.995561
1.67 -0.0993829 -0.995831 0.995077
1.675 -0.10436 -0.994862 0.994567
1.68 -0.109332 -0.993892 0.994033
1.685 -0.114299 -0.992922 0.993474
1.69 -0.119261 -0.991952 0.99289
1.695 -0.124218 -0.990983 0.992281
1.7 -0.129171 -0.990013 0.991648
1.705 -0.134118 -0.989043 0.99099
1.71 -0.139061 -0.988073 0.990307
1.715 -0.143999 -0.987104 0.989599
1.72 -0.148932 -0.986134 0.988867
1.725 -0.15386 -0.985164 0.98811
1.73 -0.158784 -0.984194 0.987328
1.735 -0.163702 -0.983224 0.986522
1.74 -0.168616 -0.982255 0.985691
1.745 -0.173525 -0.981285 0.984836
1.75 -0.178429 -0.980315 0.983956
1.755 -0.183328 -0.979345 0.983051
1.76 -0.188222 -0.978376 0.982123
1.765 -0.193112 -0.977406 0.981169
1.77 -0.197996 -0.976436 0.980191
1.775 -0.202876 -0.975466 0.979189
1.78 -0.207751 -0.974497 0.978163
